customer_id,first_name,last_name,age_group,gender,region,income_bracket,customer_segment
11356,Sharon,Gonzalez,18-25,Other,East,50-100k,Corporate
11357,Michael,Thomas,36-45,Male,North,<50k,Corporate
11358,Michael,Gray,36-45,Male,East,<50k,Retail Banking
11359,William,Bishop,46-60,Female,West,200k+,Priority
11360,Ronald,Bailey,60+,Female,South,<50k,Retail Banking
11361,Pamela,Cordova,26-35,Male,South,200k+,Priority
11362,Brandi,Love,18-25,Female,South,50-100k,Retail Banking
11363,Deborah,Wilson,36-45,Male,East,200k+,Retail Banking
11364,Lindsay,Whitehead,46-60,Female,South,<50k,Retail Banking
11365,Albert,Lopez,26-35,Male,South,<50k,Retail Banking
11366,Douglas,Sutton,26-35,Male,South,50-100k,Corporate
11367,Jeremy,Gomez,36-45,Female,South,100-200k,Retail Banking
11368,Thomas,Murphy,26-35,Female,West,<50k,Corporate
11369,Amanda,Richardson,36-45,Other,South,<50k,Priority
11370,Jorge,Joseph,60+,Female,North,100-200k,Retail Banking
11371,Elizabeth,Martin,60+,Male,South,<50k,Retail Banking
11372,Ashley,Smith,36-45,Male,East,100-200k,Priority
11373,William,Juarez,18-25,Male,East,50-100k,Retail Banking
11374,Ashley,Reynolds,46-60,Female,East,50-100k,Retail Banking
11375,Christian,Becker,60+,Male,South,200k+,Priority
11376,Christopher,Ramirez,18-25,Female,West,<50k,Priority
11377,Mallory,Lewis,36-45,Female,West,50-100k,Retail Banking
11378,Nicholas,Brown,26-35,Female,West,<50k,Priority
11379,Melissa,Guerrero,36-45,Male,South,200k+,Corporate
11380,Amy,Allen,26-35,Male,East,200k+,Priority
11381,Henry,Williams,36-45,Male,East,100-200k,Priority
11382,Jared,Ferguson,36-45,Other,South,100-200k,Retail Banking
11383,Jamie,Boone,36-45,Female,South,100-200k,Priority
11384,Christopher,Osborne,46-60,Male,North,200k+,Corporate
11385,Katie,Rogers,26-35,Male,West,100-200k,Priority
11386,Thomas,Gomez,46-60,Female,West,50-100k,Priority
11387,Mark,Robinson,46-60,Female,West,<50k,Retail Banking
11388,Amber,Bennett,60+,Male,East,50-100k,Retail Banking
11389,Edward,Pena,18-25,Female,North,<50k,Priority
11390,Melinda,Brown,46-60,Other,West,100-200k,Priority
11391,Suzanne,Nichols,60+,Male,South,<50k,Priority
11392,Mark,Yu,26-35,Male,East,<50k,Corporate
11393,Riley,Gibson,36-45,Male,North,200k+,Retail Banking
11394,Mark,Grimes,60+,Other,South,100-200k,Retail Banking
11395,John,Armstrong,18-25,Female,North,100-200k,Priority
11396,Amy,Duffy,60+,Other,East,50-100k,Corporate
11397,Jocelyn,Lewis,60+,Male,East,100-200k,Corporate
11398,Paul,Diaz,46-60,Other,North,100-200k,Retail Banking
11399,Joseph,Vang,36-45,Male,North,200k+,Priority
11400,Anthony,Nichols,26-35,Other,East,100-200k,Corporate
11401,Edward,Santos,60+,Male,South,<50k,Corporate
11402,Angela,Williams,46-60,Female,South,200k+,Retail Banking
11403,James,Odom,26-35,Male,South,100-200k,Priority
11404,Alex,Simmons,26-35,Female,North,100-200k,Retail Banking
11405,Brianna,Reese,26-35,Other,North,200k+,Corporate
11406,Heather,Evans,60+,Other,East,100-200k,Corporate
11407,Brandy,Taylor,18-25,Female,South,50-100k,Priority
11408,Thomas,Bautista,46-60,Other,West,200k+,Priority
11409,Shawn,Young,18-25,Other,North,50-100k,Priority
11410,Kayla,Williams,26-35,Male,South,200k+,Priority
11411,John,Jones,46-60,Male,East,<50k,Retail Banking
11412,Michael,Martin,46-60,Male,East,100-200k,Priority
11413,Amy,Wagner,36-45,Male,South,<50k,Priority
11414,Veronica,Levine,36-45,Male,South,<50k,Priority
11415,Dalton,Robinson,46-60,Male,West,100-200k,Priority
11416,James,Cain,60+,Male,West,50-100k,Corporate
11417,Stacy,Wise,60+,Other,East,100-200k,Retail Banking
11418,Adrian,Evans,18-25,Female,East,100-200k,Retail Banking
11419,Teresa,Perez,36-45,Male,West,200k+,Corporate
11420,Andrea,Humphrey,18-25,Female,East,100-200k,Corporate
11421,Kathryn,Mccoy,26-35,Other,East,100-200k,Corporate
11422,Dana,Baker,26-35,Female,East,200k+,Priority
11423,Jennifer,Bryant,46-60,Male,East,50-100k,Corporate
11424,Jill,Gomez,26-35,Male,North,50-100k,Priority
11425,Wendy,Le,46-60,Male,North,200k+,Priority
11426,Kelly,Glover,26-35,Other,North,50-100k,Priority
11427,Timothy,Adams,46-60,Female,East,50-100k,Corporate
11428,Vanessa,Thompson,60+,Female,North,<50k,Corporate
11429,Nicole,Graham,36-45,Male,West,200k+,Corporate
11430,Calvin,Rodriguez,26-35,Male,North,200k+,Retail Banking
11431,Brandy,Richardson,60+,Male,West,100-200k,Priority
11432,Anthony,Dickerson,46-60,Other,East,200k+,Priority
11433,Barbara,Gibson,26-35,Other,North,200k+,Retail Banking
11434,Stephanie,Rivera,46-60,Other,East,100-200k,Retail Banking
11435,Laura,Matthews,46-60,Female,West,200k+,Priority
11436,Tony,Clark,26-35,Other,North,50-100k,Corporate
11437,Sabrina,Evans,60+,Other,North,100-200k,Retail Banking
11438,Julie,Stanley,60+,Other,North,50-100k,Priority
11439,Cory,Khan,46-60,Female,South,50-100k,Retail Banking
11440,Lisa,Hood,36-45,Male,East,200k+,Retail Banking
11441,Kenneth,Thomas,36-45,Male,East,100-200k,Priority
11442,Stephanie,Hayden,26-35,Female,North,200k+,Priority
11443,Jacqueline,Curry,18-25,Male,East,100-200k,Retail Banking
11444,Arthur,Thomas,18-25,Other,South,100-200k,Corporate
11445,Erica,Reynolds,46-60,Female,South,50-100k,Retail Banking
11446,David,Williams,18-25,Other,North,100-200k,Retail Banking
11447,Thomas,Jones,36-45,Female,East,200k+,Retail Banking
11448,Tara,Parker,46-60,Male,West,100-200k,Corporate
11449,Kendra,Sherman,46-60,Other,East,<50k,Corporate
11450,Jacob,Bailey,36-45,Other,North,<50k,Corporate
11451,Robert,Evans,60+,Male,West,<50k,Corporate
11452,Brittany,Miller,46-60,Other,North,100-200k,Corporate
11453,Melissa,Castillo,46-60,Male,South,50-100k,Priority
11454,Bonnie,Jordan,46-60,Other,West,50-100k,Retail Banking
11455,Sarah,Thompson,60+,Male,East,200k+,Retail Banking
11456,Kristen,Anderson,36-45,Female,East,50-100k,Priority
11457,Nichole,Griffin,26-35,Male,East,100-200k,Retail Banking
11458,Mary,Kennedy,60+,Other,West,200k+,Priority
11459,Kristen,Moore,46-60,Male,North,<50k,Corporate
11460,Shelly,Barton,36-45,Male,North,100-200k,Retail Banking
11461,David,Hill,46-60,Other,West,<50k,Priority
11462,Clarence,Santana,36-45,Male,North,<50k,Corporate
11463,Paul,Howard,46-60,Male,East,<50k,Priority
11464,Paula,Mora,26-35,Female,North,50-100k,Retail Banking
11465,Wayne,Jimenez,26-35,Male,West,<50k,Priority
11466,Lori,Dunlap,18-25,Female,North,200k+,Priority
11467,Cynthia,Adams,46-60,Male,South,200k+,Retail Banking
11468,Janet,Brewer,60+,Female,North,100-200k,Priority
11469,April,Barrett,60+,Other,East,200k+,Corporate
11470,Alicia,Griffin,26-35,Other,West,200k+,Retail Banking
11471,Renee,Jones,36-45,Female,West,100-200k,Retail Banking
11472,Tamara,Hamilton,36-45,Female,West,100-200k,Corporate
11473,Thomas,West,60+,Male,North,50-100k,Corporate
11474,Brandon,Elliott,26-35,Male,East,<50k,Retail Banking
11475,Arthur,Jackson,46-60,Male,South,200k+,Corporate
11476,Alexis,Terrell,46-60,Male,East,100-200k,Corporate
11477,Carrie,Chapman,18-25,Male,East,100-200k,Corporate
11478,Lonnie,Barnett,46-60,Female,North,<50k,Priority
11479,Desiree,Silva,26-35,Other,East,200k+,Retail Banking
11480,Juan,Acevedo,26-35,Other,North,200k+,Corporate
11481,Paige,Dougherty,46-60,Female,West,50-100k,Corporate
11482,Sherry,Rojas,18-25,Male,West,100-200k,Retail Banking
11483,Dean,White,60+,Other,East,100-200k,Priority
11484,Stephen,Chang,46-60,Male,North,200k+,Corporate
11485,Phillip,Baker,26-35,Other,North,50-100k,Retail Banking
11486,Chelsea,Johns,46-60,Male,East,50-100k,Retail Banking
11487,Sarah,Carroll,26-35,Female,West,100-200k,Corporate
11488,Levi,Ramsey,26-35,Female,West,200k+,Priority
11489,Richard,Smith,26-35,Male,West,100-200k,Corporate
11490,Mercedes,Rodriguez,46-60,Other,South,50-100k,Retail Banking
11491,Michael,Taylor,36-45,Male,East,100-200k,Corporate
11492,Tyler,Wong,18-25,Female,West,100-200k,Corporate
11493,Bryan,Harper,18-25,Male,East,100-200k,Corporate
11494,Jennifer,Reed,46-60,Female,East,200k+,Corporate
11495,Theresa,Castaneda,26-35,Male,West,50-100k,Priority
11496,Eric,Smith,36-45,Male,West,200k+,Priority
11497,Karen,Lee,46-60,Other,North,200k+,Retail Banking
11498,Robert,Lewis,26-35,Other,West,50-100k,Retail Banking
11499,Robert,Henderson,18-25,Other,North,200k+,Retail Banking
11500,Jeffery,Oconnor,36-45,Male,South,50-100k,Priority
11501,Rachel,Blevins,60+,Female,South,<50k,Priority
11502,Stefanie,Burns,36-45,Other,North,100-200k,Priority
11503,Stephen,Jackson,60+,Other,East,100-200k,Corporate
11504,Cassandra,Huang,18-25,Female,South,50-100k,Priority
11505,Sarah,Rios,46-60,Other,West,<50k,Retail Banking
11506,Spencer,Alvarez,26-35,Male,North,50-100k,Retail Banking
11507,Sharon,Love,60+,Other,East,<50k,Corporate
11508,Seth,Holmes,26-35,Male,West,<50k,Retail Banking
11509,Megan,Fletcher,46-60,Other,East,200k+,Priority
11510,James,Cunningham,36-45,Male,East,200k+,Corporate
11511,Francisco,Vasquez,18-25,Other,South,50-100k,Corporate
11512,John,Orr,26-35,Male,East,50-100k,Priority
11513,Kayla,Stanley,18-25,Female,East,200k+,Retail Banking
11514,Kevin,Huber,60+,Other,South,200k+,Corporate
11515,Anna,Campos,60+,Male,West,200k+,Retail Banking
11516,Troy,Thomas,26-35,Female,East,50-100k,Retail Banking
11517,Debra,Hanson,18-25,Female,West,100-200k,Corporate
11518,John,Willis,60+,Other,South,50-100k,Corporate
11519,Jason,Jones,46-60,Female,West,50-100k,Corporate
11520,April,Rush,46-60,Female,West,50-100k,Corporate
11521,Matthew,York,26-35,Other,South,100-200k,Retail Banking
11522,Denise,Fry,18-25,Female,South,200k+,Retail Banking
11523,Melissa,Maldonado,60+,Other,East,200k+,Corporate
11524,Tyler,Nguyen,60+,Male,West,200k+,Retail Banking
11525,Jennifer,Swanson,18-25,Other,North,100-200k,Corporate
11526,Jorge,Williams,60+,Male,West,200k+,Corporate
11527,Tyler,Jones,60+,Female,East,200k+,Retail Banking
11528,Madison,Butler,26-35,Other,North,50-100k,Corporate
11529,Cynthia,Hayes,60+,Male,North,200k+,Corporate
11530,Bryan,Miller,46-60,Other,South,<50k,Corporate
11531,John,Bridges,36-45,Male,West,50-100k,Corporate
11532,Nancy,Cooper,60+,Male,East,100-200k,Retail Banking
11533,William,Wright,60+,Male,East,50-100k,Priority
11534,Vanessa,Lozano,36-45,Female,North,50-100k,Priority
11535,Brian,Allen,36-45,Female,North,200k+,Retail Banking
11536,Kristin,Hayes,36-45,Other,East,50-100k,Retail Banking
11537,Derek,Maldonado,26-35,Male,East,200k+,Corporate
11538,Michele,Roberts,26-35,Female,West,50-100k,Retail Banking
11539,Brendan,Juarez,18-25,Female,North,50-100k,Priority
11540,Michael,Bates,18-25,Female,South,50-100k,Retail Banking
11541,Amanda,Martinez,36-45,Male,South,200k+,Corporate
11542,Daniel,Nelson,18-25,Male,South,50-100k,Retail Banking
11543,Nicholas,Webb,60+,Female,East,50-100k,Retail Banking
11544,Deborah,Adams,46-60,Other,West,50-100k,Corporate
11545,Phillip,Robinson,36-45,Other,North,100-200k,Priority
11546,Joshua,Lee,26-35,Other,West,50-100k,Priority
11547,Shane,Wallace,46-60,Female,North,100-200k,Corporate
11548,William,Butler,46-60,Other,West,200k+,Priority
11549,Michael,Morris,26-35,Female,West,50-100k,Corporate
11550,Elizabeth,Garner,36-45,Female,North,200k+,Corporate
11551,Lisa,Newman,26-35,Other,West,50-100k,Retail Banking
11552,Pamela,Roach,18-25,Other,South,200k+,Retail Banking
11553,Christopher,Powell,26-35,Other,East,200k+,Retail Banking
11554,Jennifer,Guerrero,60+,Female,West,50-100k,Retail Banking
11555,David,Duran,60+,Other,East,200k+,Priority
11556,Jonathan,Evans,60+,Male,West,100-200k,Priority
11557,David,Foster,60+,Male,South,100-200k,Corporate
11558,Danielle,Anderson,60+,Other,West,100-200k,Priority
11559,Sally,Briggs,36-45,Other,West,200k+,Corporate
11560,Elizabeth,Bradley,60+,Other,South,200k+,Corporate
11561,Kristopher,Parker,18-25,Male,East,200k+,Corporate
11562,Aaron,Phillips,18-25,Female,South,50-100k,Retail Banking
11563,Nicholas,Frey,46-60,Female,South,100-200k,Priority
11564,Jeffery,Black,46-60,Other,East,50-100k,Priority
11565,Krystal,Carpenter,60+,Female,North,200k+,Corporate
11566,Andrew,Stone,36-45,Other,South,<50k,Corporate
11567,Rodney,Moran,46-60,Female,North,<50k,Priority
11568,Breanna,Travis,36-45,Other,South,<50k,Corporate
11569,Louis,Taylor,18-25,Male,East,200k+,Retail Banking
11570,Ashley,Sharp,18-25,Male,North,50-100k,Corporate
11571,Lauren,Yates,60+,Female,North,200k+,Corporate
11572,Lucas,Cortez,60+,Male,West,<50k,Retail Banking
11573,Cathy,Anderson,46-60,Other,West,50-100k,Corporate
11574,Melanie,Irwin,26-35,Female,West,200k+,Retail Banking
11575,William,Odonnell,46-60,Male,North,100-200k,Priority
11576,Kristin,Miller,36-45,Female,North,<50k,Retail Banking
11577,William,Mcgrath,18-25,Other,West,100-200k,Retail Banking
11578,Sarah,Lopez,36-45,Female,East,50-100k,Retail Banking
11579,Anthony,Giles,46-60,Male,North,<50k,Corporate
11580,Alyssa,Mcintyre,26-35,Male,South,50-100k,Corporate
11581,Julie,Ramirez,18-25,Male,East,100-200k,Retail Banking
11582,Kayla,Rhodes,60+,Other,West,<50k,Corporate
11583,Jessica,Escobar,46-60,Male,West,50-100k,Corporate
11584,Alexandria,Dominguez,36-45,Other,South,200k+,Corporate
11585,Amanda,Harris,60+,Female,South,100-200k,Priority
11586,Christopher,Harper,46-60,Other,West,200k+,Retail Banking
11587,Lauren,Franklin,36-45,Female,South,100-200k,Retail Banking
11588,Bryan,Dawson,60+,Other,North,200k+,Retail Banking
11589,Latasha,Roberts,36-45,Other,East,<50k,Retail Banking
11590,Lindsey,Craig,18-25,Other,South,200k+,Retail Banking
11591,Thomas,Gentry,18-25,Female,East,200k+,Retail Banking
11592,Wanda,Bates,26-35,Male,West,<50k,Priority
11593,Jennifer,Espinoza,18-25,Female,West,<50k,Retail Banking
11594,Carolyn,Davis,60+,Female,West,200k+,Corporate
11595,William,Robertson,18-25,Female,North,50-100k,Priority
11596,Christopher,Faulkner,46-60,Male,North,100-200k,Priority
11597,Carol,Ross,26-35,Male,West,<50k,Retail Banking
11598,Eric,Flores,26-35,Male,South,200k+,Priority
11599,Alexander,Rose,60+,Male,West,50-100k,Priority
11600,Danny,Potter,46-60,Male,West,200k+,Retail Banking
11601,Mitchell,Garrett,18-25,Other,West,<50k,Retail Banking
11602,Terry,Landry,60+,Female,East,200k+,Retail Banking
11603,Maria,Hernandez,26-35,Male,East,100-200k,Priority
11604,Amy,King,26-35,Other,East,<50k,Priority
11605,Matthew,Smith,18-25,Male,East,100-200k,Retail Banking
11606,Kelly,Thompson,18-25,Male,East,100-200k,Priority
11607,Dale,Smith,36-45,Male,South,<50k,Retail Banking
11608,Anthony,Chase,46-60,Male,North,<50k,Retail Banking
11609,Amber,Martinez,18-25,Female,South,50-100k,Priority
11610,Jonathan,Roberts,46-60,Other,South,50-100k,Corporate
11611,Jennifer,Burns,60+,Other,West,200k+,Priority
11612,Lawrence,Compton,60+,Other,South,50-100k,Corporate
11613,Danny,Powell,36-45,Other,South,100-200k,Corporate
11614,Craig,Davis,36-45,Male,North,100-200k,Priority
11615,Garrett,Meyer,18-25,Male,West,50-100k,Priority
11616,Joseph,Hobbs,60+,Male,South,50-100k,Priority
11617,Shannon,Johnston,36-45,Male,West,100-200k,Retail Banking
11618,James,Shields,46-60,Female,South,50-100k,Priority
11619,Alexandria,Maxwell,26-35,Female,West,200k+,Retail Banking
11620,Thomas,Buchanan,46-60,Female,East,50-100k,Priority
11621,Andrew,Miller,36-45,Female,South,50-100k,Priority
11622,Christopher,Barrera,46-60,Male,North,200k+,Priority
11623,Allison,Booth,46-60,Male,South,100-200k,Corporate
11624,Christopher,Campbell,18-25,Male,North,200k+,Corporate
11625,James,Cantrell,46-60,Male,East,50-100k,Corporate
11626,Phillip,Ewing,60+,Female,East,50-100k,Priority
11627,Thomas,Cline,46-60,Other,East,50-100k,Corporate
11628,Ellen,Carpenter,18-25,Female,North,200k+,Priority
11629,Ricardo,Jackson,18-25,Other,South,<50k,Priority
11630,Martha,Ruiz,60+,Female,West,200k+,Priority
11631,Larry,Willis,18-25,Male,West,100-200k,Retail Banking
11632,Robert,Robbins,36-45,Male,East,200k+,Retail Banking
11633,Gabriel,Lane,26-35,Other,South,200k+,Priority
11634,Breanna,Thomas,36-45,Other,South,50-100k,Priority
11635,Jeffrey,Stephens,26-35,Other,North,50-100k,Retail Banking
11636,Alfred,Hodges,26-35,Other,East,50-100k,Retail Banking
11637,Mary,Bowman,46-60,Male,North,100-200k,Retail Banking
11638,Abigail,Brown,60+,Male,North,100-200k,Retail Banking
11639,Sarah,Ramos,46-60,Male,East,100-200k,Retail Banking
11640,Adrienne,Cunningham,46-60,Male,West,<50k,Priority
11641,James,Klein,18-25,Female,South,<50k,Priority
11642,Gregory,Krause,36-45,Female,West,100-200k,Retail Banking
11643,Katrina,Watts,46-60,Female,East,200k+,Priority
11644,Andrea,Santos,60+,Male,South,<50k,Priority
11645,Gloria,Beck,26-35,Male,East,<50k,Corporate
11646,Rodney,Bowers,36-45,Female,West,50-100k,Retail Banking
11647,Joanne,Snow,60+,Female,North,50-100k,Corporate
11648,Jessica,Hamilton,46-60,Female,West,50-100k,Priority
11649,Andrea,Jones,46-60,Other,West,100-200k,Priority
11650,Tammy,Trujillo,60+,Female,North,100-200k,Priority
11651,John,Leon,18-25,Female,East,<50k,Retail Banking
11652,Ronald,Abbott,26-35,Other,West,<50k,Retail Banking
11653,Brenda,Herman,36-45,Male,South,100-200k,Corporate
11654,Patrick,Trujillo,36-45,Other,North,50-100k,Priority
11655,Amber,Mann,26-35,Other,North,50-100k,Retail Banking
11656,Robert,Barber,60+,Female,North,<50k,Corporate
11657,Denise,Jacobs,26-35,Male,East,100-200k,Retail Banking
11658,Amanda,Johnson,36-45,Other,South,100-200k,Corporate
11659,Stacey,Rush,36-45,Male,West,200k+,Priority
11660,Paul,Price,18-25,Female,North,100-200k,Corporate
11661,Cheryl,Mcclain,60+,Female,North,<50k,Retail Banking
11662,Justin,Irwin,46-60,Male,North,200k+,Corporate
11663,Jasmine,Cummings,60+,Female,West,<50k,Priority
11664,Nancy,Gray,26-35,Other,West,100-200k,Priority
11665,Beth,Hamilton,26-35,Other,East,100-200k,Priority
11666,Nathan,Johnson,46-60,Female,South,<50k,Retail Banking
11667,Nathaniel,Hutchinson,26-35,Other,South,<50k,Priority
11668,Brian,Mcdaniel,26-35,Female,North,200k+,Priority
11669,Rachael,Mann,26-35,Female,East,50-100k,Corporate
11670,Mary,Robinson,18-25,Other,West,<50k,Retail Banking
11671,Tara,Hester,26-35,Male,North,<50k,Corporate
11672,Colleen,Russell,36-45,Female,East,200k+,Priority
11673,Curtis,Odonnell,26-35,Male,North,200k+,Corporate
11674,Melanie,Jacobs,60+,Female,North,200k+,Corporate
11675,Brian,Beltran,26-35,Other,East,50-100k,Priority
11676,Ashley,Hill,36-45,Female,East,<50k,Priority
11677,Elizabeth,Gray,36-45,Male,West,50-100k,Retail Banking
11678,Charles,Sweeney,46-60,Female,South,50-100k,Corporate
11679,Larry,Watson,60+,Other,East,200k+,Priority
11680,Katherine,Andrade,60+,Female,North,200k+,Corporate
11681,Terri,Wilson,18-25,Other,East,<50k,Retail Banking
11682,Dean,Bryant,36-45,Male,North,200k+,Priority
11683,April,Williams,26-35,Other,West,100-200k,Priority
11684,Jennifer,Martin,26-35,Male,North,50-100k,Retail Banking
11685,Tamara,Ramirez,26-35,Male,North,100-200k,Retail Banking
11686,Wesley,Wagner,36-45,Male,West,200k+,Priority
11687,Katherine,Villa,26-35,Male,West,50-100k,Priority
11688,Sandra,Flores,46-60,Male,East,100-200k,Retail Banking
11689,Nathan,Stevenson,60+,Other,West,<50k,Priority
11690,Kenneth,Tran,36-45,Other,East,200k+,Retail Banking
11691,Monica,Jenkins,36-45,Male,East,<50k,Priority
11692,Jennifer,Hicks,46-60,Other,North,<50k,Corporate
11693,Jessica,Jackson,18-25,Other,East,50-100k,Retail Banking
11694,Nathaniel,Butler,26-35,Male,South,<50k,Retail Banking
11695,Stephanie,Garcia,60+,Male,South,100-200k,Priority
11696,Deborah,Larson,36-45,Female,South,<50k,Corporate
11697,Martin,Jones,60+,Other,South,100-200k,Corporate
11698,Kyle,Butler,46-60,Male,South,50-100k,Priority
11699,Christopher,Olson,18-25,Female,South,200k+,Corporate
11700,Brenda,Ross,36-45,Female,North,100-200k,Retail Banking
11701,Brittany,Roberts,36-45,Male,South,100-200k,Priority
11702,Andrew,Smith,18-25,Other,North,50-100k,Corporate
11703,Stephen,Reeves,26-35,Female,North,50-100k,Retail Banking
11704,Cassidy,Bell,46-60,Female,East,50-100k,Priority
11705,Kevin,Davenport,46-60,Other,East,200k+,Retail Banking
11706,Jeffrey,Curry,26-35,Male,East,<50k,Retail Banking
11707,Arthur,Banks,46-60,Female,South,100-200k,Corporate
11708,Emily,Rojas,18-25,Other,West,100-200k,Retail Banking
11709,Lauren,Young,26-35,Female,East,200k+,Corporate
11710,William,David,46-60,Other,West,<50k,Priority
11711,Michelle,Kelly,36-45,Other,West,50-100k,Retail Banking
11712,Daniel,Hall,60+,Male,East,50-100k,Retail Banking
11713,Ashley,Moran,36-45,Male,North,200k+,Retail Banking
11714,Charlotte,Fox,46-60,Other,West,<50k,Priority
11715,Charlotte,Ortiz,46-60,Other,West,<50k,Corporate
11716,Jennifer,Phelps,46-60,Female,South,200k+,Priority
11717,Joseph,Wood,36-45,Female,South,100-200k,Corporate
11718,Jose,Hernandez,46-60,Male,West,100-200k,Corporate
11719,Thomas,Bell,26-35,Other,South,<50k,Corporate
11720,Christopher,Garcia,18-25,Female,West,200k+,Corporate
11721,Arthur,Hall,46-60,Other,South,100-200k,Priority
11722,Elijah,Fleming,60+,Male,West,200k+,Corporate
11723,Jeffrey,Mosley,26-35,Female,East,200k+,Priority
11724,Chad,Hughes,60+,Other,West,<50k,Retail Banking
11725,Donna,Sampson,36-45,Female,East,200k+,Corporate
11726,Dawn,Gibson,26-35,Male,East,50-100k,Corporate
11727,Lauren,Strong,26-35,Other,North,200k+,Corporate
11728,Christine,Hines,46-60,Other,West,200k+,Retail Banking
11729,Ethan,Hernandez,36-45,Male,South,50-100k,Retail Banking
11730,Jennifer,Lawrence,60+,Other,South,50-100k,Retail Banking
11731,Sherri,Craig,46-60,Female,South,<50k,Retail Banking
11732,Heather,Landry,36-45,Female,South,50-100k,Retail Banking
11733,Matthew,Garcia,26-35,Other,West,100-200k,Priority
11734,Ashley,Kennedy,26-35,Other,East,50-100k,Priority
11735,Mason,Rosales,60+,Female,South,<50k,Retail Banking
11736,Kevin,Everett,26-35,Male,East,50-100k,Corporate
11737,Douglas,Sanchez,46-60,Male,North,100-200k,Priority
11738,Candice,Anthony,46-60,Other,West,50-100k,Retail Banking
11739,Katie,Pham,26-35,Male,North,200k+,Priority
11740,Jacqueline,Castro,46-60,Male,South,200k+,Priority
11741,Sarah,Daniels,60+,Other,East,200k+,Retail Banking
11742,Judith,Allen,46-60,Female,South,<50k,Priority
11743,Mallory,Davis,36-45,Male,East,<50k,Priority
11744,Matthew,Bradley,18-25,Other,West,50-100k,Retail Banking
11745,Linda,Rodriguez,36-45,Male,East,100-200k,Retail Banking
11746,John,Wilson,46-60,Male,East,200k+,Corporate
11747,Darren,Waters,26-35,Other,East,<50k,Corporate
11748,James,Maddox,18-25,Male,West,100-200k,Priority
11749,Kelsey,Cochran,26-35,Other,South,50-100k,Priority
11750,Summer,Thompson,36-45,Other,North,100-200k,Priority
11751,Stephen,Meyer,26-35,Other,South,100-200k,Priority
11752,Paul,Peterson,60+,Male,West,<50k,Priority
11753,Timothy,Schwartz,60+,Female,West,50-100k,Corporate
11754,Roger,Mccoy,18-25,Other,South,<50k,Retail Banking
11755,Richard,Reynolds,26-35,Male,South,100-200k,Priority
11756,Ernest,Lane,46-60,Other,South,200k+,Retail Banking
11757,Justin,Sanders,18-25,Other,East,50-100k,Priority
11758,Terri,Jenkins,36-45,Female,North,50-100k,Priority
11759,Warren,Schneider,26-35,Female,East,50-100k,Retail Banking
11760,Patrick,Gonzalez,18-25,Male,East,200k+,Corporate
11761,Jackson,Carroll,60+,Male,West,50-100k,Priority
11762,Harry,Foster,46-60,Male,North,<50k,Priority
11763,Christopher,Brown,36-45,Male,South,50-100k,Corporate
11764,Bonnie,Ochoa,60+,Male,West,<50k,Corporate
11765,Faith,Williamson,18-25,Female,East,200k+,Corporate
11766,Brian,Rodriguez,46-60,Female,West,<50k,Priority
11767,Valerie,Price,60+,Other,East,<50k,Corporate
11768,Christian,Carter,18-25,Male,South,<50k,Priority
11769,Edward,Gardner,26-35,Other,West,50-100k,Retail Banking
11770,Joshua,Le,18-25,Male,South,<50k,Retail Banking
11771,Richard,White,36-45,Male,West,100-200k,Corporate
11772,Kirk,Baker,46-60,Female,South,50-100k,Priority
11773,Charles,Wood,36-45,Other,North,200k+,Corporate
11774,Robert,Wells,26-35,Female,East,<50k,Retail Banking
11775,Colton,Smith,60+,Male,West,50-100k,Corporate
11776,Jessica,Ferguson,46-60,Male,West,200k+,Retail Banking
11777,Courtney,Fuller,60+,Male,North,50-100k,Corporate
11778,Anthony,Gray,46-60,Female,South,50-100k,Retail Banking
11779,Angel,Torres,18-25,Female,West,<50k,Priority
11780,Samantha,Guerrero,60+,Female,West,100-200k,Retail Banking
11781,Carolyn,Vega,60+,Male,South,200k+,Retail Banking
11782,Andrew,Mccarthy,36-45,Female,North,100-200k,Corporate
11783,Kara,Johnson,36-45,Female,South,200k+,Corporate
11784,Denise,Wolf,36-45,Other,West,100-200k,Corporate
11785,Andrew,Mueller,46-60,Female,East,<50k,Priority
11786,Brenda,Scott,18-25,Other,West,<50k,Corporate
11787,Nichole,Douglas,26-35,Male,West,200k+,Retail Banking
11788,David,Miller,60+,Other,East,50-100k,Priority
11789,Courtney,Moore,26-35,Female,East,<50k,Retail Banking
11790,Edward,Washington,46-60,Female,North,100-200k,Priority
11791,Dominique,Moore,60+,Other,East,200k+,Corporate
11792,Alejandro,Nichols,46-60,Male,East,50-100k,Corporate
11793,Julie,Ramirez,60+,Female,West,200k+,Corporate
11794,Sarah,Riggs,36-45,Female,West,100-200k,Corporate
11795,Brooke,Martinez,60+,Other,East,100-200k,Priority
11796,Andre,Young,18-25,Male,West,200k+,Corporate
11797,Michele,Browning,36-45,Male,South,100-200k,Retail Banking
11798,Lindsey,Hunt,36-45,Female,North,200k+,Corporate
11799,Kayla,Jones,18-25,Female,East,100-200k,Corporate
11800,David,Garcia,26-35,Other,North,100-200k,Priority
11801,Sean,Perez,26-35,Male,South,50-100k,Corporate
11802,Bryan,Morris,36-45,Other,West,<50k,Corporate
11803,Jacob,Simpson,36-45,Other,North,100-200k,Retail Banking
11804,Robert,Schaefer,46-60,Female,North,100-200k,Priority
11805,Ashley,King,18-25,Female,West,<50k,Corporate
